cod_usuario,cod_produto,data_venda,quantidade,valor_compra
386749,11,19/11/2020,7,349.3
460995,19,14/04/2021,9,22499.1
487472,10,17/02/2019,17,11898.3
461823,15,13/05/2021,12,59.88
231859,18,15/02/2021,2,15.8
236375,20,05/01/2021,12,1558.8
16489,12,20/01/2021,14,1085
275351,11,03/12/2019,10,499
131647,18,06/07/2021,14,110.6
467377,16,24/07/2021,11,55
144326,15,14/05/2021,4,19.96
476403,6,13/06/2019,12,10798.8
9121,11,01/04/2019,6,299.4
497864,6,07/03/2020,12,10798.8
185421,18,06/09/2020,6,47.4
321809,19,27/03/2021,17,42498.3
197649,18,23/06/2021,2,15.8
403392,21,13/12/2020,14,83987.4
235551,15,08/04/2020,20,99.8
175461,9,05/01/2021,8,3112.8
354643,9,02/02/2021,11,4280.1
63826,19,02/01/2021,16,39998.4
198997,3,02/02/2021,20,40990
178302,16,20/07/2021,12,60
177785,7,29/03/2021,4,5201.96
221219,5,02/04/2021,19,8303
391728,10,12/09/2020,1,699.9
169082,8,25/12/2020,15,3293.55
51107,15,12/02/2020,10,49.9
77911,1,10/06/2019,7,32136.3
23382,5,07/07/2021,5,2185
328286,15,28/07/2021,17,84.83
311599,6,23/01/2021,12,10798.8
93384,10,30/07/2020,13,9098.7
300991,16,03/06/2021,18,90
279426,9,28/02/2020,9,3501.9
248106,19,09/07/2021,5,12499.5
472542,9,24/04/2021,13,5058.3
185107,14,24/05/2021,7,972.93
273330,5,12/05/2020,4,1748
82802,10,25/09/2020,7,4899.3
185008,17,30/12/2020,5,2920.5
43484,7,23/02/2021,18,23408.82
375954,16,07/06/2019,7,35
135920,2,26/02/2021,17,22878.26
159961,14,31/05/2019,15,2084.85
267347,16,09/06/2021,3,15
35265,14,25/08/2020,20,2779.8
173798,17,06/06/2021,17,9929.7
292805,7,24/07/2021,8,10403.92
389652,12,11/02/2021,20,1550
363860,8,19/06/2020,19,4171.83
119700,7,26/04/2021,11,14305.39
238606,19,22/10/2020,17,42498.3
314704,15,09/11/2020,19,94.81
204530,4,13/05/2018,2,117.8
235654,8,15/06/2021,2,439.14
350439,11,03/08/2020,1,49.9
411967,14,26/01/2021,11,1528.89
94276,13,31/01/2020,11,108.9
303010,6,02/05/2021,15,13498.5
111619,15,16/02/2021,11,54.89
175549,7,06/05/2020,17,22108.33
404113,7,12/07/2021,6,7802.94
83775,9,10/09/2019,17,6614.7
224483,3,10/01/2020,15,30742.5
287087,13,24/07/2020,13,128.7
366626,11,22/07/2020,9,449.1
422058,14,26/03/2021,20,2779.8
62612,3,19/06/2021,18,36891
161362,9,22/08/2020,9,3501.9
311520,7,05/06/2021,2,2600.98
211810,19,10/01/2020,15,37498.5
72384,1,14/06/2020,15,68863.5
435642,14,28/06/2021,6,833.94
201607,4,19/01/2020,2,117.8
291608,4,17/12/2019,16,942.4
330546,6,20/06/2021,9,8099.1
92662,15,27/07/2021,4,19.96
39880,15,04/07/2021,4,19.96
188586,13,18/09/2020,9,89.1
110830,3,01/09/2020,6,12297
202949,6,19/01/2021,11,9898.9
107411,21,08/06/2019,12,71989.2
468142,12,18/11/2020,7,542.5
381007,16,06/07/2021,10,50
70311,7,06/03/2020,10,13004.9
101364,2,27/06/2021,16,21532.48
21572,4,28/05/2021,5,294.5
339498,15,26/03/2021,4,19.96
358147,7,04/09/2020,18,23408.82
354938,11,11/11/2020,20,998
416284,20,29/05/2020,16,2078.4
305270,21,24/07/2021,11,65990.1
212846,20,22/02/2021,6,779.4
12261,20,30/07/2021,5,649.5
467432,15,03/07/2021,14,69.86
141414,17,12/09/2020,15,8761.5
37414,13,01/06/2021,16,158.4
192414,17,04/06/2019,9,5256.9
125807,18,16/12/2020,20,158
176675,11,04/06/2021,20,998
27205,19,11/05/2020,7,17499.3
99277,21,17/01/2021,19,113982.9
206460,15,11/04/2021,7,34.93
430084,11,26/10/2020,1,49.9
345163,8,17/05/2020,18,3952.26
186209,12,19/02/2021,7,542.5
469612,11,18/07/2021,4,199.6
361840,8,18/08/2019,2,439.14
331181,8,12/11/2020,2,439.14
330734,20,15/02/2020,14,1818.6
101980,1,24/10/2020,11,50499.9
332340,15,08/01/2021,12,59.88
44571,21,25/06/2020,4,23996.4
182620,2,20/09/2019,1,1345.78
289406,14,26/05/2021,10,1389.9
478309,5,30/12/2019,2,874
31605,5,23/10/2020,20,8740
346795,2,20/07/2021,13,17495.14
441859,10,25/05/2021,10,6999
374352,8,05/11/2020,1,219.57
29209,17,29/06/2021,7,4088.7
460917,15,19/07/2020,15,74.85
430770,13,11/09/2020,5,49.5
298987,2,31/07/2019,8,10766.24
438689,6,10/11/2020,20,17998
218988,12,08/09/2020,14,1085
478273,16,02/02/2021,20,100
201787,18,21/09/2019,5,39.5
54321,8,25/04/2021,10,2195.7
187881,12,29/05/2020,9,697.5
323595,5,28/07/2019,4,1748
276274,3,07/02/2021,5,10247.5
477115,14,17/08/2019,2,277.98
194073,9,16/10/2020,15,5836.5
23197,9,22/01/2020,13,5058.3
82363,4,12/01/2021,12,706.8
214604,18,14/07/2021,19,150.1
337812,10,19/04/2021,20,13998
462849,4,29/03/2020,13,765.7
224505,10,16/07/2021,3,2099.7
308010,11,01/12/2020,2,99.8
62753,3,03/07/2021,15,30742.5
299940,15,26/04/2021,1,4.99
281254,12,18/07/2021,8,620
103154,13,21/12/2019,19,188.1
277834,2,17/07/2021,13,17495.14
437130,10,15/07/2021,10,6999
355729,16,29/06/2019,13,65
92274,13,08/06/2019,15,148.5
215885,2,04/10/2020,17,22878.26
419132,18,22/05/2021,12,94.8
7740,4,19/03/2021,15,883.5
493523,11,13/01/2021,18,898.2
179392,6,01/05/2021,7,6299.3
155773,7,11/03/2021,4,5201.96
332881,17,28/07/2021,17,9929.7
195910,19,03/04/2021,3,7499.7
186473,12,07/07/2021,7,542.5
445890,19,27/10/2019,13,32498.7
324667,19,20/01/2021,11,27498.9
76638,8,01/03/2018,10,2195.7
88151,10,28/08/2020,20,13998
475161,7,16/06/2021,11,14305.39
360653,3,17/01/2021,4,8198
58899,17,16/07/2020,16,9345.6
43995,10,04/05/2021,3,2099.7
89998,15,01/03/2021,4,19.96
229832,16,15/03/2021,18,90
492374,2,29/07/2021,9,12112.02
382960,14,17/03/2021,3,416.97
2510,13,24/07/2021,4,39.6
4548,14,10/04/2021,19,2640.81
480036,4,24/06/2019,14,824.6
324722,21,14/11/2019,2,11998.2
93625,14,20/04/2021,15,2084.85
352774,18,27/02/2021,10,79
458890,10,18/07/2021,11,7698.9
340090,10,04/09/2019,3,2099.7
415875,16,12/10/2020,11,55
144867,3,14/05/2021,18,36891
480161,9,06/01/2021,8,3112.8
8474,21,29/06/2021,10,59991
92801,4,06/06/2020,13,765.7
162279,12,28/07/2021,17,1317.5
140446,4,08/08/2020,17,1001.3
393243,17,16/11/2020,15,8761.5
436263,18,21/05/2020,2,15.8
379110,5,01/09/2019,13,5681
378331,13,08/12/2020,19,188.1
438988,9,02/05/2020,16,6225.6
296283,21,11/05/2020,11,65990.1
220476,14,25/10/2018,20,2779.8
403222,7,26/11/2020,15,19507.35
431822,3,31/07/2019,11,22544.5
186260,10,14/06/2021,3,2099.7
313316,8,30/08/2020,11,2415.27
216227,20,15/04/2021,12,1558.8
483330,10,20/12/2020,5,3499.5
91829,4,08/04/2020,20,1178
175773,7,29/09/2020,17,22108.33
65558,3,10/05/2020,1,2049.5
432344,13,13/02/2020,14,138.6
138831,12,03/03/2021,6,465
115575,19,25/12/2019,3,7499.7
347862,1,06/09/2019,7,32136.3
386145,11,09/09/2020,8,399.2
448412,20,23/04/2021,10,1299
299517,2,04/03/2021,1,1345.78
171046,21,17/07/2021,13,77988.3
498141,4,16/02/2021,15,883.5
20785,17,25/06/2021,1,584.1
487138,13,02/07/2019,17,168.3
367733,17,07/01/2021,12,7009.2
124667,14,14/01/2021,11,1528.89
197211,21,15/01/2021,13,77988.3
194382,1,30/11/2020,1,4590.9
55100,10,06/04/2021,1,699.9
393405,13,13/07/2021,11,108.9
209416,18,09/01/2019,2,15.8
426065,9,20/03/2021,15,5836.5
387615,19,23/05/2021,9,22499.1
93705,20,09/04/2021,1,129.9
377943,9,23/01/2021,7,2723.7
241190,11,03/12/2020,19,948.1
174256,10,05/06/2021,4,2799.6
133504,15,10/01/2020,14,69.86
449173,16,19/03/2021,12,60
407814,3,14/05/2019,4,8198
217964,17,27/06/2021,14,8177.4
464416,2,29/06/2021,18,24224.04
291780,9,13/06/2021,17,6614.7
218057,13,23/12/2020,13,128.7
394893,2,29/03/2021,12,16149.36
198051,1,01/01/2021,3,13772.7
291619,11,28/11/2018,15,748.5
151209,4,07/02/2020,16,942.4
431323,20,30/07/2021,3,389.7
168432,8,07/02/2020,5,1097.85
488147,9,19/01/2021,2,778.2
26769,18,25/07/2021,15,118.5
281396,12,09/09/2020,10,775
499071,4,11/07/2021,10,589
118938,13,09/03/2021,20,198
280160,14,28/07/2021,3,416.97
17218,9,12/05/2021,19,7392.9
343677,3,16/06/2021,16,32792
285348,3,11/05/2020,9,18445.5
281598,17,11/01/2021,19,11097.9
398124,20,25/09/2019,13,1688.7
296476,18,07/01/2019,2,15.8
56866,20,18/03/2021,2,259.8
437908,10,10/12/2020,2,1399.8
380875,4,13/09/2020,6,353.4
416012,18,05/06/2021,8,63.2
392239,14,08/11/2020,14,1945.86
282288,1,26/02/2020,9,41318.1
27474,6,23/12/2020,17,15298.3
341137,8,26/07/2021,1,219.57
211233,2,08/07/2021,4,5383.12
369840,9,31/07/2021,13,5058.3
486950,3,24/06/2021,8,16396
77469,21,04/10/2020,6,35994.6
304769,7,13/10/2020,20,26009.8
235248,7,17/06/2021,8,10403.92
69713,11,03/11/2020,3,149.7
46941,9,15/05/2021,8,3112.8
461254,14,21/11/2020,13,1806.87
471437,19,05/05/2020,20,49998
418884,3,07/06/2021,5,10247.5
297706,9,23/06/2021,2,778.2
16718,2,09/08/2019,20,26915.6
160887,4,31/05/2021,10,589
251045,9,29/07/2021,11,4280.1
233879,16,13/03/2021,9,45
438861,11,02/05/2018,13,648.7
210723,1,22/06/2021,1,4590.9
290932,14,31/05/2020,20,2779.8
328554,11,09/07/2021,19,948.1
255699,18,08/01/2020,9,71.1
468628,1,28/08/2020,1,4590.9
146186,13,23/06/2021,19,188.1
229223,15,09/06/2021,17,84.83
276979,13,05/01/2020,1,9.9
260928,2,05/07/2021,18,24224.04
168440,13,13/05/2021,6,59.4
233428,19,05/08/2019,5,12499.5
282444,4,06/10/2020,7,412.3
328656,13,27/02/2021,8,79.2
361329,2,08/12/2020,7,9420.46
293195,13,29/06/2021,16,158.4
477457,14,17/07/2021,19,2640.81
120423,15,06/07/2021,17,84.83
469040,10,16/06/2020,13,9098.7
207992,20,23/05/2021,17,2208.3
230070,16,12/12/2019,16,80
193787,4,14/06/2019,9,530.1
392162,3,02/07/2021,17,34841.5
392963,8,20/02/2020,6,1317.42
141185,10,20/07/2021,6,4199.4
207536,7,02/07/2020,8,10403.92
265658,2,29/12/2020,15,20186.7
166710,5,18/12/2020,14,6118
102707,3,22/08/2019,12,24594
346447,18,15/07/2021,12,94.8
229221,5,31/10/2020,4,1748
331870,17,19/12/2019,18,10513.8
371506,5,29/05/2019,9,3933
55943,8,23/09/2020,5,1097.85
30792,9,26/02/2021,10,3891
408092,3,11/04/2021,17,34841.5
465298,7,17/06/2021,3,3901.47
491395,16,25/03/2021,20,100
68921,17,03/05/2020,16,9345.6
30214,9,16/01/2021,2,778.2
410127,11,14/06/2021,8,399.2
275511,11,20/06/2021,2,99.8
386705,14,13/06/2020,20,2779.8
494342,13,08/04/2021,3,29.7
184178,17,16/04/2020,20,11682
182634,15,08/09/2020,10,49.9
362155,8,06/06/2021,14,3073.98
68318,2,29/06/2021,20,26915.6
47385,11,11/07/2021,7,349.3
459293,9,28/07/2021,15,5836.5
187128,18,02/01/2021,5,39.5
332079,14,04/08/2020,10,1389.9
441354,14,03/06/2021,20,2779.8
27968,1,25/10/2020,8,36727.2
236233,17,15/04/2021,9,5256.9
171325,16,31/05/2021,8,40
218702,10,15/09/2020,8,5599.2
133211,15,11/12/2019,10,49.9
100247,16,28/05/2020,10,50
173670,5,30/06/2021,5,2185
15713,2,15/07/2021,20,26915.6
378657,8,07/11/2020,7,1536.99
305337,1,28/04/2021,4,18363.6
292863,15,25/12/2020,10,49.9
142079,5,22/07/2021,19,8303
210359,5,12/04/2019,19,8303
449404,13,07/05/2021,8,79.2
222821,9,26/02/2021,6,2334.6
215733,10,05/12/2019,8,5599.2
205400,7,08/07/2020,2,2600.98
412097,14,27/09/2020,1,138.99
15671,5,20/04/2021,20,8740
488760,18,09/11/2020,12,94.8
396472,15,10/07/2021,8,39.92
293899,19,02/11/2020,20,49998
234395,3,05/10/2019,7,14346.5
382832,4,07/07/2021,16,942.4
242992,15,11/09/2019,20,99.8
285869,16,23/12/2020,3,15
197444,4,22/12/2018,5,294.5
311026,13,26/05/2018,6,59.4
429179,3,11/06/2020,4,8198
252418,8,15/06/2020,12,2634.84
209923,15,23/05/2021,8,39.92
46051,12,02/06/2021,9,697.5
174821,7,10/04/2021,3,3901.47
99466,4,19/04/2020,15,883.5
266830,15,03/07/2021,12,59.88
430049,10,01/12/2019,12,8398.8
150510,20,10/07/2021,13,1688.7
467194,7,18/05/2021,19,24709.31
44125,11,27/07/2021,5,249.5
324438,12,10/07/2021,15,1162.5
434101,3,21/06/2019,8,16396
316632,1,03/09/2020,11,50499.9
176919,2,30/08/2020,2,2691.56
137041,12,23/10/2020,8,620
217310,10,29/05/2020,11,7698.9
393049,18,23/05/2021,4,31.6
65391,14,16/01/2020,17,2362.83
23493,20,02/06/2021,2,259.8
276590,19,06/04/2020,5,12499.5
242991,13,07/02/2021,19,188.1
479494,13,01/04/2021,13,128.7
234294,13,13/06/2021,14,138.6
30138,15,25/09/2020,11,54.89
217210,16,21/06/2019,5,25
66691,5,10/06/2020,6,2622
313521,19,20/10/2019,20,49998
432936,4,14/10/2020,12,706.8
253325,11,26/04/2021,3,149.7
471284,13,20/12/2019,2,19.8
399776,19,09/11/2020,3,7499.7
290679,8,23/03/2021,12,2634.84
66691,12,15/01/2021,1,77.5
497313,4,13/10/2020,12,706.8
227679,10,20/07/2021,17,11898.3
167814,18,29/12/2019,17,134.3
60499,21,25/12/2019,2,11998.2
9058,20,26/10/2020,9,1169.1
397536,7,30/10/2020,4,5201.96
61640,9,07/11/2020,10,3891
481056,14,19/11/2020,15,2084.85
297181,2,30/05/2021,7,9420.46
364072,14,13/11/2020,20,2779.8
19534,19,26/08/2020,5,12499.5
75911,9,03/11/2020,5,1945.5
471486,8,27/11/2019,2,439.14
361160,14,21/04/2020,12,1667.88
495267,3,18/02/2020,1,2049.5
295009,6,24/06/2020,5,4499.5
396607,21,05/01/2021,17,101984.7
286975,15,05/09/2020,10,49.9
115306,10,05/08/2020,11,7698.9
174958,14,30/06/2021,16,2223.84
469283,19,14/01/2021,2,4999.8
345666,17,25/09/2020,9,5256.9
61546,20,20/07/2020,13,1688.7
402162,14,21/05/2021,1,138.99
99607,10,09/07/2021,12,8398.8
3476,17,30/06/2021,13,7593.3
50283,18,05/02/2019,7,55.3
218911,16,06/09/2019,19,95
115792,10,17/07/2021,1,699.9
214429,14,04/05/2020,2,277.98
425946,3,04/03/2021,6,12297
465888,10,04/04/2019,16,11198.4
116406,17,26/01/2021,9,5256.9
445194,21,26/05/2020,16,95985.6
309576,18,26/07/2021,19,150.1
443985,15,08/10/2020,3,14.97
441728,4,10/07/2020,16,942.4
46246,1,13/05/2020,11,50499.9
314138,9,02/06/2021,12,4669.2
328645,20,24/01/2021,5,649.5
15808,17,30/07/2021,9,5256.9
14039,13,13/10/2020,13,128.7
182754,6,19/04/2021,15,13498.5
100348,10,07/08/2020,4,2799.6
350813,13,17/07/2021,7,69.3
1704,8,14/05/2021,1,219.57
286617,18,15/02/2021,12,94.8
416403,16,12/03/2020,12,60
330795,5,15/09/2019,10,4370
69720,9,14/04/2019,12,4669.2
170848,7,26/11/2020,5,6502.45
460788,15,11/05/2020,4,19.96
374990,3,16/08/2019,19,38940.5
440688,8,20/07/2021,3,658.71
490921,15,06/11/2019,5,24.95
196443,12,03/10/2019,5,387.5
82674,3,28/05/2021,17,34841.5
188215,3,29/07/2021,14,28693
408610,9,31/12/2020,18,7003.8
309872,18,02/01/2021,4,31.6
179076,1,08/12/2018,12,55090.8
59907,14,16/06/2021,6,833.94
450997,15,09/03/2021,15,74.85
42282,9,29/07/2021,4,1556.4
222256,21,22/11/2020,1,5999.1
65353,11,29/07/2019,20,998
447620,6,18/07/2021,3,2699.7
332158,7,05/01/2021,20,26009.8
459328,15,12/01/2021,2,9.98
379949,18,13/11/2020,3,23.7
361694,21,07/03/2021,5,29995.5
293376,18,06/06/2021,5,39.5
286425,6,20/01/2021,2,1799.8
434106,15,21/07/2021,4,19.96
432032,10,09/03/2021,15,10498.5
305160,11,24/07/2020,1,49.9
5466,10,23/12/2020,11,7698.9
271461,4,02/12/2019,8,471.2
66099,1,22/05/2021,15,68863.5
391950,17,30/07/2021,3,1752.3
247719,15,11/07/2021,12,59.88
40453,21,30/11/2020,13,77988.3
148657,20,01/10/2020,16,2078.4
445217,20,07/02/2021,3,389.7
121586,10,16/02/2021,18,12598.2
183820,4,10/05/2021,4,235.6
87170,3,03/04/2018,17,34841.5
224435,20,09/05/2020,8,1039.2
292014,19,08/06/2021,5,12499.5
171741,17,30/05/2020,13,7593.3
46194,13,02/10/2020,5,49.5
490156,3,26/09/2020,18,36891
480220,17,27/03/2019,18,10513.8
278738,8,17/09/2019,15,3293.55
218468,9,25/07/2021,15,5836.5
466511,6,08/09/2019,10,8999
313604,9,11/06/2021,11,4280.1
373625,1,23/01/2021,10,45909
275863,9,27/07/2021,9,3501.9
364489,15,10/06/2020,9,44.91
11493,10,30/06/2021,8,5599.2
395061,19,28/03/2021,11,27498.9
449370,21,29/06/2019,17,101984.7
255209,12,25/12/2020,8,620
90262,2,25/09/2019,18,24224.04
409411,19,08/08/2020,3,7499.7
211476,5,09/05/2019,5,2185
209887,12,28/11/2020,8,620
367727,11,29/09/2019,12,598.8
444481,14,21/01/2021,20,2779.8
484373,11,30/07/2021,14,698.6
32186,16,22/11/2020,18,90
472683,3,29/05/2020,7,14346.5
412774,19,03/05/2021,20,49998
373392,12,28/11/2019,8,620
593,5,07/12/2020,20,8740
56523,9,26/03/2021,5,1945.5
178313,13,26/11/2018,8,79.2
465290,7,28/12/2020,17,22108.33
116744,9,07/03/2020,10,3891
23152,13,05/10/2019,13,128.7
357994,17,14/01/2020,14,8177.4
225387,10,06/07/2021,14,9798.6
270992,10,13/09/2019,3,2099.7
8345,18,19/01/2021,12,94.8
39806,12,30/06/2020,6,465
309712,9,23/06/2021,13,5058.3
73430,2,21/05/2021,14,18840.92
468111,5,17/05/2021,7,3059
460716,16,12/06/2020,5,25
316481,12,28/07/2020,4,310
24820,9,30/08/2020,11,4280.1
251484,7,01/04/2021,8,10403.92
184708,21,07/07/2021,19,113982.9
129289,16,11/09/2019,18,90
147418,15,09/11/2020,14,69.86
299917,19,17/01/2019,16,39998.4
238730,6,22/03/2020,18,16198.2
279681,2,27/01/2021,9,12112.02
183028,17,08/01/2021,15,8761.5
45774,1,03/04/2020,19,87227.1
222887,11,08/02/2021,14,698.6
90162,5,01/07/2021,13,5681
342474,17,23/07/2020,9,5256.9
320348,15,09/10/2019,4,19.96
130150,15,23/10/2019,16,79.84
230986,2,27/05/2021,7,9420.46
365334,2,24/04/2021,20,26915.6
482083,18,14/07/2021,17,134.3
94831,14,12/02/2020,19,2640.81
110320,16,20/03/2021,12,60
437187,2,19/05/2019,15,20186.7
203800,6,30/05/2021,6,5399.4
139361,16,08/06/2020,15,75
417557,6,15/04/2021,18,16198.2
131032,15,13/04/2021,3,14.97
34703,18,09/05/2020,17,134.3
191606,18,25/03/2021,9,71.1
437411,14,07/04/2021,5,694.95
276982,1,25/06/2021,1,4590.9
369462,15,27/06/2021,6,29.94
211951,15,31/12/2019,2,9.98
306057,7,27/12/2020,20,26009.8
75781,21,04/07/2019,14,83987.4
365501,13,26/01/2020,6,59.4
257770,15,30/09/2019,20,99.8
415188,17,02/09/2020,12,7009.2
57550,19,28/03/2021,3,7499.7
283049,3,26/07/2021,6,12297
388003,3,24/04/2021,14,28693
258273,4,26/06/2020,5,294.5
236734,3,20/12/2020,6,12297
190609,9,27/10/2020,8,3112.8
349352,6,14/07/2021,16,14398.4
200515,8,01/10/2020,19,4171.83
279823,16,12/08/2019,10,50
336311,21,07/02/2020,7,41993.7
66420,12,05/03/2020,5,387.5
357270,4,12/10/2019,4,235.6
406415,2,12/07/2021,13,17495.14
2345,7,04/12/2019,9,11704.41
129864,11,06/04/2021,14,698.6
275188,12,11/06/2021,1,77.5
496382,16,28/03/2021,18,90
22315,18,24/03/2021,7,55.3
183720,16,15/09/2020,19,95
10853,16,21/05/2021,4,20
90364,20,23/09/2019,13,1688.7
436840,3,16/09/2018,18,36891
293934,8,13/05/2021,10,2195.7
163875,3,01/07/2021,15,30742.5
135485,7,06/02/2020,9,11704.41
294791,7,02/05/2021,11,14305.39
201153,21,10/07/2021,18,107983.8
242755,2,25/07/2021,14,18840.92
187079,5,19/07/2020,9,3933
364881,1,23/06/2021,19,87227.1
347759,7,20/12/2019,16,20807.84
407968,21,30/08/2018,20,119982
193940,6,22/03/2021,7,6299.3
9014,5,27/07/2021,20,8740
498713,1,26/05/2019,6,27545.4
406119,16,24/10/2019,9,45
367263,9,25/11/2019,18,7003.8
226390,17,05/07/2021,4,2336.4
146691,19,06/06/2021,5,12499.5
107442,17,25/06/2021,19,11097.9
164181,6,24/08/2020,9,8099.1
256038,3,12/09/2020,19,38940.5
237840,6,11/05/2021,18,16198.2
37131,5,05/05/2020,12,5244
323141,6,10/02/2021,8,7199.2
20946,4,17/12/2019,14,824.6
3453,21,21/05/2020,19,113982.9
382324,18,23/07/2020,18,142.2
246766,2,27/05/2021,14,18840.92
101853,8,28/02/2021,8,1756.56
344891,9,29/04/2021,3,1167.3
91163,6,26/07/2021,7,6299.3
240517,10,05/10/2019,3,2099.7
4950,14,09/07/2021,8,1111.92
23032,6,20/07/2021,19,17098.1
241814,18,31/12/2020,16,126.4
222380,18,08/04/2020,1,7.9
285140,4,21/02/2021,4,235.6
481550,20,12/10/2019,9,1169.1
390549,14,08/05/2021,17,2362.83
471497,12,09/07/2020,8,620
481874,5,14/07/2021,7,3059
147509,17,05/06/2020,3,1752.3
325989,2,15/09/2020,2,2691.56
34798,7,03/06/2021,3,3901.47
294608,21,10/02/2021,18,107983.8
201741,2,19/07/2021,10,13457.8
415534,1,26/06/2021,9,41318.1
94855,2,17/05/2021,2,2691.56
57580,11,09/05/2021,10,499
204683,16,15/03/2020,8,40
324403,21,26/05/2021,11,65990.1
289,21,09/07/2020,12,71989.2
368047,3,16/04/2021,12,24594
154517,5,25/07/2021,10,4370
300317,10,18/02/2021,9,6299.1
341180,2,24/10/2020,11,14803.58
228,1,04/05/2021,9,41318.1
227085,10,20/05/2020,18,12598.2
141702,11,06/11/2019,3,149.7
76358,13,24/04/2021,15,148.5
40505,15,05/01/2020,19,94.81
135425,10,13/05/2021,11,7698.9
157671,19,24/12/2020,10,24999
280684,6,28/05/2020,3,2699.7
90443,11,21/04/2021,15,748.5
147115,6,27/04/2021,17,15298.3
53873,4,12/11/2020,2,117.8
450278,6,22/09/2020,4,3599.6
20618,3,10/07/2021,14,28693
86634,16,10/03/2020,7,35
327535,21,06/10/2020,20,119982
144781,3,26/07/2021,6,12297
382523,12,22/07/2021,17,1317.5
292631,10,07/03/2021,3,2099.7
369536,20,25/05/2021,20,2598
214093,16,05/01/2021,5,25
318161,16,21/09/2020,1,5
333960,16,09/05/2019,17,85
219419,21,10/07/2021,15,89986.5
401197,18,14/10/2020,2,15.8
173409,8,26/02/2020,12,2634.84
497214,1,14/10/2020,4,18363.6
42066,13,07/01/2020,15,148.5
469803,13,25/09/2020,1,9.9
134195,6,15/06/2019,10,8999
242694,3,02/03/2021,17,34841.5
179796,7,07/01/2020,2,2600.98
47304,18,09/09/2020,18,142.2
483675,5,30/07/2021,14,6118
132328,14,03/02/2021,7,972.93
214784,20,15/02/2021,10,1299
219814,13,16/07/2020,4,39.6
317695,5,24/08/2019,9,3933
95478,5,15/01/2021,15,6555
444640,12,26/05/2021,17,1317.5
164127,5,24/09/2020,1,437
3157,2,14/12/2020,19,25569.82
280115,4,15/03/2020,7,412.3
228782,13,15/02/2021,7,69.3
292550,13,15/03/2021,17,168.3
188664,20,04/09/2020,8,1039.2
30810,5,07/11/2020,9,3933
439349,20,18/10/2020,14,1818.6
155864,12,01/07/2021,13,1007.5
445654,9,31/12/2020,2,778.2
69331,21,02/07/2021,6,35994.6
249104,21,24/05/2021,14,83987.4
296636,9,23/07/2021,18,7003.8
412536,10,23/05/2021,13,9098.7
497488,1,25/06/2019,3,13772.7
132507,17,20/07/2021,16,9345.6
69527,5,11/08/2019,20,8740
482379,20,06/01/2021,9,1169.1
192040,4,23/06/2020,6,353.4
131145,5,04/07/2021,4,1748
201839,13,19/07/2021,18,178.2
277854,1,06/01/2021,5,22954.5
178894,6,25/04/2020,17,15298.3
139210,6,02/01/2019,6,5399.4
310031,19,21/02/2020,6,14999.4
243937,9,13/03/2021,2,778.2
282439,9,14/04/2020,2,778.2
265570,1,12/09/2020,6,27545.4
80204,13,29/07/2021,15,148.5
166437,5,28/11/2019,20,8740
94448,16,21/02/2021,8,40
147175,10,21/07/2021,6,4199.4
204022,19,03/04/2021,18,44998.2
191348,20,05/09/2019,6,779.4
464517,7,28/07/2021,17,22108.33
417086,18,17/03/2020,5,39.5
107036,8,11/12/2020,17,3732.69
372184,20,11/07/2020,19,2468.1
457504,9,16/01/2021,7,2723.7
180473,3,21/08/2019,7,14346.5
